Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
2251,"GROUND WATER FROM JAGIROAD NEAR HPC
EFFLUENT DISCHARGE POINT",ASSAM,30,32,5.6,6,767,997,2016
2252,"GROUND WATER NEAR MSW DUMPING SITE
AT GARCHUK-GUWAHATI",ASSAM,22,26,6.7,6.8,215,375,2016
2253,GROUND WATER FROM NALBARI,ASSAM,25,26,6.8,7,206,410,2016
2254,"GROUND WATER FROM BARPETA ROAD(RLY
STATION)",ASSAM,29,30,6.8,7.1,552,719,2016
2255,"GROUND WATER NEAR BPRL, DHALIGAON",ASSAM,28,30,6.2,6.9,157,252,2016
2256,"GROUND WATER FROM KOKRAJHAR DISTRICT
(HS SCHOOL )",ASSAM,29,29,6,6.1,101,196,2016
2257,"GROUND WATER FROM DHUBRI DISTRICT
(COLLEGE NAGAR )",ASSAM,29,30,7.1,7.4,437,443,2016
2258,"GROUND WATER FROM GOALPARA DIST.
(GOALPARA COLLEGE )",ASSAM,28,29,6.6,6.8,250,256,2016
2260,GROUND WATER FROM HAMREN,ASSAM,25,25,6,6.5,147,182,2016
2261,GROUND WATER FROM HAFLONG,ASSAM,23,23,7.8,7.8,131,131,2016
2262,"GROUND WATER FROM KARIMGANJ
(COLLEGE)",ASSAM,25,27,6.1,6.2,85,87,2016
2263,GROUND WATER FROM HIALAKANDI (NEAR,ASSAM,25,26,6.7,6.9,135,139,2016
,ASTC BUS STAND ),,,,,,,,2016
2264,"GROUND WATER IN PANCHGRAM MARKET
NEAR CACHAR PAPER MILL",ASSAM,25,26,6.1,6.1,146,174,2016
1826,"BORE WELL WATER AT BHUT NATH ROAD WATER TANK SEC-3,
KANKARBAGH,PATNA",BIHAR,29,29,7,7,655,655,2016
1827,"TAP WATER COMING FROM OVER HEAD TANK PMCH CAMPUS,
PATNA",BIHAR,27,28,7.1,7.7,552,616,2016
1828,"BORE WELL WATER IN CAMPUS OF PATNA WATER BOARD HEAD
OFFICE, NEAR HIGH COURT, PATNA",BIHAR,27,28,7.1,7.4,592,657,2016
1829,"BORE WELL WATER FROM IGIMS CAMPUS, PATNA",BIHAR,29,32,6.9,7.5,556,634,2016
1830,"BORE WELL WATER (PHED PUMP HOUSE) SADAR HOSPITAL
CAMPUS, MUZAFFARPUR",BIHAR,26,36,7.2,7.5,649,709,2016
1831,"BORE WELL WATER MMC PUMP HOUSE BRAHMPURA NAKA,
MUZAFFARPUR",BIHAR,26,35,7.7,7.9,619,754,2016
1832,"TAP WATER IN CAMPUS OF KALI ASTHAN, BEGUSARAI",BIHAR,26,28,7.4,7.4,873,1960,2016
1833,"TAP WATER IN CAMPUS OF S.P OOFICE, POKHARIA, BEGUSARAI",BIHAR,26,28,7.4,7.5,1053,1060,2016
1834,"HAND PUMP WATER NEAR GOVT. HOSPITAL, PURNEA",BIHAR,24,28,7.2,7.3,320,1210,2016
1835,"HAND PUMP WATER NEAR COURT LOWER COURT, PURNEA",BIHAR,24,28,7.3,7.4,1140,1140,2016
1836,"HAND PUMP WATER NEAR BUS STAND TILKS MANJHI CHOWK,
BEGUSARAI",BIHAR,25,25,7.4,7.4,812,1180,2016
1837,BEGUSARAI,BIHAR,26,28,7.3,7.4,526,1200,2016
1838,"TAP WATER NEAR VEER KUWAR SINGH CHOWK, MUNGER",BIHAR,25,25,7.4,7.5,693,1140,2016
1839,"HAND PUMP WATER IN CAMPUS OF KASTURBA WATER WORKS,
MUNGER",BIHAR,25,26,7.3,7.4,742,2090,2016
1840,"TAP WATER PHED PUMP HOUSE MAIN ROAD, MOTIHARI",BIHAR,25,33,7.5,7.7,659,696,2016
1841,"TAP WELL WATER FROM T. MODAL INTER SCHOOL, G.B ROAD,
GAYA",BIHAR,25,32,7.1,7.5,494,1660,2016
1842,"TAP WATER SAMPLE AT RAMKUND, GAYA",BIHAR,25,31,7.5,8.6,481,586,2016
1843,"PHED WATER SUPPLY NEAR BUS STAND, RAJGIR",BIHAR,26,26,7.5,7.7,462,966,2016
1844,"BORE WELL WATER NEAR COMMISSIONARY OFFICE, CHAPRA",BIHAR,28,28,7.1,7.3,550,720,2016
2576,"HAND PUMP WATER AT CIVIL COURT, AURANGABAD",BIHAR,25,28,7.2,7.6,618,2340,2016
2577,"HAND PUMP WATER AT COURT CAMPOUND, ARARIA",BIHAR,26,28,7.2,7.4,360,890,2016
2578,"HAND PUMP WATER AT SARDAR PATEL BUS STAND, BHOJPUR",BIHAR,26,29,7.2,7.4,310,592,2016
2579,"TUBE WELL WATER AT COLLECTRIATE CAMPUS, BUXAR",BIHAR,26,27,7.3,7.3,732,740,2016
2580,"HAND PUMP WATER FROM NAGAR PARISHAD, BHABHUA",BIHAR,28,28,7.2,7.2,159,159,2016
2581,"HAND PUMP WATER AT KILA GATE NEAR RAMBAGH MITHILA
UNIVERSITY, DARBHANGA",BIHAR,23,27,7.3,7.4,628,890,2016
2582,"HAND PUMP WATER AT DARBHANGA BUS STAND, DARBHANGA",BIHAR,24,27,7.2,8,634,725,2016
2583,"HAND PUMP WATER AT BUS STAND, GOPALGANJ",BIHAR,23,25,7,7.4,670,1994,2016
2584,"HAND PUMP WATER AT THAWAY MANDIR CAMPUS, GOPALGANJ",BIHAR,24,28,7.1,7.3,750,1580,2016
2585,"TAP WATER NEAR PANI TANKI AT JAHANABAD COURT,
JAHANABAD",BIHAR,25,28,7.4,7.5,690,1120,2016
2586,"HAND PUMP WATER AT BUS STAND, KATIHAR",BIHAR,27,32,7,7.2,374,726,2016
2587,"HAND PUMP WATER NEAR SADAR HOSPITAL, KHAGARIA",BIHAR,22,24,7.4,7.4,779,915,2016
2588,"HAND PUMP WATER AT D.M OFFICE, KISHANGANJ",BIHAR,24,34,7.2,7.4,380,1040,2016
2589,"HAND PUMP WATER NEAR D.M OFFICE, MADHEPURA",BIHAR,25,33,7.4,7.4,657,657,2016
2590,"HAND PUMP WATER AT COLLECTRIATE OFFICE, MADHUBANI",BIHAR,22,27,7.5,7.6,450,747,2016
2591,"TAP WATER INSIDE THE CAMPUS OF TOURIST CAFETERIA,
NALANDA",BIHAR,25,25,7.5,7.6,859,1200,2016
2592,"HAND PUMP WATER AT CIVIL COURT, NALANDA",BIHAR,25,25,7.4,7.6,820,820,2016
2594,SAHARSA HAND PUMP WATER NEAR SADAR HOSPITAL,BIHAR,25,26,7.4,7.4,500,500,2016
2595,SAMASTIPUR HAND PUMP WATER AT COLLECTRIATE CAMPUS,BIHAR,24,30,7.2,7.4,466,926,2016
2596,SITAMARHI- HAND PUMP WATER AT SRI JANKI MANDIR,BIHAR,25,35,7.7,8.2,721,835,2016
2597,SIWAN BOREWELL WATER AT COLLECTRIATE CAMPUS,BIHAR,28,28,7.4,7.5,739,1610,2016
2598,"ROHTAS BORE WELL WATER FROM WATER TANK NEAR DHARMA
SHALA SASARAM",BIHAR,26,28,7.4,7.9,329,890,2016
2599,ROHTAS HAND PUMP WATER AT BUST STAND SASARAM,BIHAR,26,28,7.4,7.6,694,830,2016
2600,VAISHALI TAP WATER AT RAILWAY STATION CAMPUS HAZIPUR,BIHAR,24,35,7.4,7.6,925,1134,2016
3138,"ARA (BHOJPUR) BORE WELL WATER AT STATION RAOD NEAR RLY
STATION",BIHAR,26,28,7.2,7.5,861,905,2016
3139,ARARIA HAND PUMP WATER AT BUS STAND,BIHAR,26,28,7.2,7.4,370,1020,2016
3140,BETTIAH HAND PUMP WATER AT RAILWAY STATION,BIHAR,22,30,7.2,7.7,376,1883,2016
3141,"BODHGAYA HAND PUMP WATER NEAR LONG LORD BUDHA
TEMPLE",BIHAR,26,28,7.6,7.6,400,516,2016
3142,BIKRAMGANJ HAND PUMP WATER AT BUS STAND CHOWK,BIHAR,26,26,7.3,7.3,518,518,2016
3143,BAGAHA HAND PUMP WATER AT BAGAHA BAZAR,BIHAR,36,36,7.3,7.3,698,698,2016
3144,BARH HAND PUMP WATER NEAR A.N.S. COLLEGE BARH,BIHAR,25,26,7.4,7.5,831,996,2016
3145,"DEHRI ON SONE HAND PUMP WATER NERA MUFFASIL THANA
MORE",BIHAR,25,27,6.9,7.8,620,971,2016
3146,"DUMRAON BORE WELL WATER AT PANI TANKI, BUXAR DUMRAON
ROAD",BIHAR,26,27,7.3,7.6,606,2090,2016
3147,JAYNAGAR HAND PUMP WATER AT RAILWAY STATION,BIHAR,22,27,7.3,7.6,461,728,2016
3148,JAMALPUR HAND PUMP WATER AT POLICE STAITION JAMALPUR,BIHAR,25,25,7.4,7.5,686,1040,2016
3149,KUDRA HAND PUMP WATER AT RAILWAY STATION,BIHAR,25,27,7.1,7.7,556,1220,2016
3150,MANER HAND PUMP WATER AT MAIN ROAD NEAR KALI MANDIR,BIHAR,25,30,7.3,7.7,343,555,2016
3151,MOHANIA HAND PUMP WATER AT MOHANIA GUEST HOUSE,BIHAR,28,28,7.3,7.3,1130,1130,2016
3152,NARKATIAGANJ HAND PUMP WATER AT BUS STAND,BIHAR,26,28,7.4,8.1,688,876,2016
3153,PIRO HAND PUMP WATER AT CHURCH HIGH SCHOOL PIRO,BIHAR,26,26,7.2,7.2,849,849,2016
3154,GAYA TAP WATER SAMPLE AT RAMKUND,BIHAR,25,29,6.9,7.6,555,1420,2016
3155,SUPAUL HAND PUMP WATER AT BUS STAND,BIHAR,25,37,7.5,7.5,970,970,2016
3156,SAMASTIPUR HAND PUMP WATER AT BUS STAND,BIHAR,24,30,7.3,7.3,450,917,2016
3157,SULTANGANJ HAND PUMP WATER AT SULTANGANJ CHAWK,BIHAR,25,28,7.4,7.5,328,843,2016
3158,SHERGHATI BORE WELL WATER AT BUS STAND,BIHAR,25,28,7.2,7.6,705,2070,2016
3159,SHAHPUR HAND PUMP WATER AT PHAHPUR HIGH SCHOOL,BIHAR,27,27,7.1,7.3,518,976,2016
3160,RAXAUL HAND PUMP WATER AT BUS STAND,BIHAR,25,33,7.3,7.5,779,882,2016
3161,KATIHAR HAND PUMP WATER AT BUS STAND,BIHAR,27,32,7.2,7.2,325,820,2016
2039,"SECTOR 15, CHANDIGARH",CHANDIGARH,27,28,7.2,7.4,710,900,2016
2040,"SECTOR 22, CHANDIGARH",CHANDIGARH,27,28,7,7.1,710,820,2016
2043,"PALSORA VILLAGE, CHANDIGARH",CHANDIGARH,26,28,7,7.2,875,910,2016
2044,"DHANAS VILLAGE, CHANDIGARH",CHANDIGARH,23,29,6.9,7.2,695,720,2016
2045,"DADU MAJRA, CHANDIGARH",CHANDIGARH,26,27,7.3,7.3,553,600,2016
1620,AT RAIPUR REGION,CHHATTISGARH,24,28,7.7,7.9,530,688,2016
1621,AT RAIPUR REGION,CHHATTISGARH,24,29,7.7,7.9,506,578,2016
1622,AT BILASPUR REGION,CHHATTISGARH,29.5,34,7.5,7.5,352,360,2016
1623,AT BILASPUR REGION,CHHATTISGARH,28,34,7.5,8,360,416,2016
3171,"HAND PUMP WATER 17/10 NEPALI MOHLLA,
SHANKAR NAGAR, HEAVY INDUSTRIAL AREA,
BHILAI",CHHATTISGARH,27,27,7.5,7.5,,,2016
3172,"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE,
KORBA",CHHATTISGARH,26.2,26.5,7.1,7.2,,,2016
3173,"BOREWELL/ HANDPUMP IN PARSABHATA,
BALCO, KORBA",CHHATTISGARH,26.2,26.6,7.2,7.2,,,2016
3174,"BOREWELL/ HANDPUMP IN DHANRAS, NTPC,
KORBA",CHHATTISGARH,26.3,26.6,7.1,7.1,,,2016
2453,"VILLAGE KHANVEL, DADRA",DADRA & NAGAR HAVELI,29,29.2,7.2,7.4,442,678,2016
2454,"VILLAGE ATHAL, DADRA",DADRA & NAGAR HAVELI,29,29.8,7,7.6,496,778,2016
2455,"VILLAGE MASAT, DADRA",DADRA & NAGAR HAVELI,28,29.8,6.7,7.5,1483,2196,2016
2456,"VILLAGE PIPERIA, DADRA",DADRA & NAGAR HAVELI,29,29.4,6.9,7.6,1365,1504,2016
2457,"VILLAGE GALONDA, DADRA",DADRA & NAGAR HAVELI,28,29,7.4,7.5,1010,1080,2016
2458,"VILLAGE, DADRA",DADRA & NAGAR HAVELI,28,30.2,7.2,7.6,1880,2220,2016
1440,"WELL AT SOMNATH INDUSTRIAL ESTATE,
DAMAN",DAMAN & DIU,26,29,7.4,8,830,1276,2016
2448,"VILLAGE BHIMPORE, DAMAN",DAMAN & DIU,28,29.2,6.4,7.6,610,660,2016
2449,"VILLAGE RINGANWADA, DAMAN",DAMAN & DIU,29,29.2,6.8,8,1460,1666,2016
2450,"VILLAGE DUNETHA, DAMAN",DAMAN & DIU,29,29.8,6.8,7.2,692,920,2016
2451,"VILLAGE DABHEL, DAMAN",DAMAN & DIU,28,29,6.7,7.3,570,1138,2016
2452,"VILLAGE KACHIGAM, DAMAN",DAMAN & DIU,28,29,6.8,7.6,832,1250,2016
2277,"WELL AT VERNA
INDI.ESTATE.(M/S
CIPLA LIMITED)",GOA,31.5,32,6.7,7.5,285,285,2016
2278,"WELL AT SANCOALE
INDL.ESTATE",GOA,27,29,6.7,6.9,64,64,2016
2279,"WELL AT ZUARI
INDUSTRIES LTD,
ZUARI NAGAR",GOA,,,,,,,2016
2280,"WELL AT KUDAI INDL.
ESTATE(M/S CADILA
HEALTHCARE
LIMITED)",GOA,29,31,6.1,6.6,34,34,2016
2281,"WELL AT CORLIM
INDL. ESTATE",GOA,29.9,31,6.5,7,23,23,2016
2282,"WELL AT PILERNE
INDUSTRIAL
ESTATE(M/S
UNICHEM )",GOA,28,32.8,6.9,7.1,81,266,2016
3193,"BORE WELL AT
CUNCOLIM
INDUSTRIAL ESTATE",GOA,29,31,6.7,6.7,351,351,2016
3194,"BORE WELL AT
BETHORA INDUSTRIAL
ESTATE",GOA,28.5,29.7,5.3,7.5,109,109,2016
3195,"BORE WELL AT
MADKAIM
INDUSTRIAL ESTATE",GOA,29,32,5.5,6.9,74,74,2016
2759,"DUG WELL AT GAGHWAL
(KATHUA DISTT.)",JAMMU & KASHMIR,16,16,7,7,450,450,2016
2760,"MALADHAR TALAB
(POND)HATLI (KATHUA)",JAMMU & KASHMIR,16,16,6.7,6.7,306,306,2016
2761,"TUBE WELL KATHUA SICOP
INDUSTRIAL AREA KATHUA",JAMMU & KASHMIR,17,17,7.2,7.2,88,88,2016
2762,"GHARANA
WETLAND,R.S.PURA",JAMMU & KASHMIR,19,19,8.1,8.1,1542,1542,2016
3288,"GROUND WATER AT IQBAL
PARK",JAMMU & KASHMIR,16,16,7.4,7.4,680,680,2016
3290,"GROUND WATER AT
ZANAKOT (I)",JAMMU & KASHMIR,15,15,7.4,7.4,1032,1032,2016
3291,"GROUND WATER AT
ZANAKOT (II)",JAMMU & KASHMIR,15.4,15.4,7.4,7.4,1001,1001,2016
3292,"GROUND WATER AT
SADAKADAL",JAMMU & KASHMIR,16,16,7.5,7.5,505,505,2016
3,"WELL AT AHMEDABAD, GUJARAT",GUJARAT,28,30,7.47,7.7,1402,1402,2016
6,"WELL AT BARODA, GUJARAT",GUJARAT,27,30,7.5,8.3,392,1886,2016
1226,"WELL AT NAROL, AHMEDABAD,
GUJARAT",GUJARAT,32,33,7.8,7.9,503,1225,2016
1948,BHAVNAGAR,GUJARAT,29,29,7.4,7.6,1290,1307,2016
1949,AMRELI,GUJARAT,29,30,8,8,1020,1347,2016
1950,JUNAGADH,GUJARAT,23,23,7.6,8.2,1530,1640,2016
1951,RAJKOT,GUJARAT,25,27,7.7,8.2,1070,1100,2016
1952,SURENDRANAGAR,GUJARAT,25,27,7.8,8.2,87.4,4540,2016
1953,JAMNAGAR,GUJARAT,28,28,7.3,7.4,1010,1010,2016
1954,BHUJ,GUJARAT,26,28,7.1,8.1,4318,4866,2016
1955,PALANPUR,GUJARAT,25,30,7.7,8.4,1067,1564,2016
1956,MEHASANA,GUJARAT,29,29,7,7.1,2290,2477,2016
1957,SIDDHPUR (DIST.PATAN),GUJARAT,25,28,7.3,8.6,1357,1463,2016
1958,HIMATNAGAR,GUJARAT,27,28,7.8,8.2,799,1010,2016
1959,NADIAD,GUJARAT,30,30,7.9,8.1,1746,2980,2016
1960,DAHOD,GUJARAT,29,32,7.8,8,604,1437,2016
1961,GODHARA,GUJARAT,29,32,7.1,7.1,1382,1415,2016
1962,VADODARA (INDUSTRIAL-NANDESARI),GUJARAT,26,30,7.3,7.6,3650,6450,2016
1965,"MORA-HAJIRA (INDUSTRIAL), HAJIRA",GUJARAT,26,30,8.5,8.5,1895,2456,2016
1966,"GABHENI VILLAGE, SURAT (INDUSTRIAL)",GUJARAT,27,30,7.7,8.3,960,1190,2016
1967,"ATUL,VILLAGE G.W, (VALSAD)",GUJARAT,25,27,7.6,8.6,480,512,2016
1968,"VAPI INDUSTRIAL AREA IN D/S, VAPI",GUJARAT,27,27,7.5,7.5,916,916,2016
1969,"SARIGAM VILLAGE (D/S OF
INDUSTRIALAREA), VAPI",GUJARAT,28,28,8.1,8.5,824,990,2016
1970,"BOREWELL D/S TSDF SITE, GIDC
INDUSTRIAL AREA, VAPI",GUJARAT,25,26,7.5,8.2,974,1302,2016
2083,BORE WELL OF CHHATRAL GIDC.,GUJARAT,27,31,7,8.3,1950,2686,2016
2084,BORE WELL OF PALSANA VILLAGE.,GUJARAT,29,31,7.5,7.5,1850,2095,2016
2084,BORE WELL OF PALSANA VILLAGE.,GUJARAT,27,27,8,8,1265,1265,2016
2085,BORE WELL OF SANTEJ VILLAGE.,GUJARAT,29,30,7.4,7.7,1519,1550,2016
2086,"BORE WELL AT MSW DISPOSAL SITE OF
SURAT MUNICIPAL",GUJARAT,30,30,7.5,7.5,35940,35940,2016
2087,"B/W- HAZARDOUS W. DISPOSAL SITE
(GUJ. ENVIRO P.& I",GUJARAT,27,30,7.7,8.3,2445,3289,2016
2088,BORE WELL OF SACHIN GIDC.,GUJARAT,27,30,7.7,7.9,4.4,10015,2016
2089,"B/W NEAR INDL. AREA BORASARA &
NAVAPURA, DIST. SUR",GUJARAT,28,29,7.5,8.4,2835,3240,2016
2090,WELL AT OLPAD.,GUJARAT,28,29,6.8,8.4,2835,6208,2016
2091,"FROM BORE WELL OF NAVSARI GIDC
INDUSTRIES ASSOCIAT",GUJARAT,25,27,7.5,7.8,2190,2888,2016
2093,"BORE WELL OF BARDOLI AT REST
HOUSE.",GUJARAT,26,28,7.4,8,1358,1920,2016
2094,"WELL AT ANKLESHWAR INDUSTRIAL
AREA (BORE WELL OF M",GUJARAT,28,28,7.8,7.8,4830,4830,2016
2095,"BORE WELL AT STP MADHAPAR, DIST.
RAJKOT.",GUJARAT,25,28,7.4,7.7,2050,3080,2016
2096,"BORE WELL, SNR. VINAYAK JAL
SUDDHIKARAN SAHAKARI M",GUJARAT,29,29,7.3,7.3,4144,4699,2016
2097,"BORE WELL OF SOMESHWAR RICE MILL,
NR. BAVLA ECO PR",GUJARAT,29,29,7.8,7.8,3583,3635,2016
2098,"BORE WELL OF PIRANA TERMINAL
PUMPING STATION, PIRA",GUJARAT,28,30,7.5,8.2,2987,3076,2016
3207,"BOREWELL OF GIDC,JHAGADIA",GUJARAT,30,30,7.8,7.8,1230,1230,2016
3208,"JILLA PANCHAYAT SCHOOL, NEAR GRAM
PANCHAYAT KATA F",GUJARAT,25,25,6.5,6.5,9020,9020,2016
3209,"BOREWELL OF GAYATRI PRAGNA
SCHOOL, BHADARWAD ROAD,",GUJARAT,28,28,8.1,8.3,864,1770,2016
3210,"BOREWELL AT PIRAMAL GLASS, VILLAGE
TARSADI AT KOS",GUJARAT,26,30,7.3,8.3,3883,3883,2016
3211,"BOREWELL AT PRIMARY HEALTH
CENTER, KADODARA, SURAT",GUJARAT,27,28,7.9,8.3,1582,1656,2016
3212,"BOREWELL NEAR CENTER OF
EXCELLENCE BUILDING, GIDC,",GUJARAT,32,33,7.4,7.5,1999,2216,2016
3213,"BOREWELL, CETP-NARODA, GIDC,
NARODA-AHMEDABAD",GUJARAT,32,33,7.5,7.6,1605,1850,2016
3214,"BOREWELL NEAR GIDC ODHAV
INDUSTRIAL ASSOCIATION BU",GUJARAT,32,33,7.5,7.7,1380,1748,2016
3215,"BOREWELL NEAR MUNICIPAL SOLID
WASTE SITE- GYASPUR,",GUJARAT,28,29,7.4,7.9,3220,3628,2016
3216,"BOREWELL NEAR TSDF SITE OF GREEN
ENVIRONMNET SERVI",GUJARAT,32,33,7.2,7.6,2180,2760,2016
3217,"BOREWELL NEAR TSDF SITE OF NARODA
ENVIRO PROJECT.L",GUJARAT,32,33,7.6,7.7,1540,2760,2016
3218,"WELL OF MODASA, NAGAR PALIKA,
VARIGRUH, MODASA",GUJARAT,27,30,7.5,8.3,870,999,2016
3219,"WELL OF IDAR, NAGAR PALIKA,
SAKARIA, IDAR",GUJARAT,27,28,7.3,8.3,1220,1460,2016
3220,"BOREWELL OF GIDC-NADIAD AT GIDC
OFFICE, GIDC NADIA",GUJARAT,28,30,8.2,8.3,2630,2770,2016
3221,"BOREWELL OF TOWN RAJPIPLA,
DIST.NARMADA",GUJARAT,30,30,7.6,7.6,740,740,2016
3222,"BOREWELL OF GIDC, PANOLI",GUJARAT,30,30,7.6,7.6,3470,3470,2016
3223,BOREWELL KADI INDUSTRIAL AREA,GUJARAT,30,31,8,8.1,1342,1485,2016
3224,DEESA BOREWELL,GUJARAT,25,30,7.7,8.5,739,1022,2016
3225,VISNAGAR BOREWELL,GUJARAT,30,31,7.7,8.3,960,1600,2016
3226,PATAN BOREWELL,GUJARAT,25,30,8.1,8.6,1625,1783,2016
3227,VIJAPUR (RANASAN) BOREWELL,GUJARAT,30,30,7.2,7.6,1645,1750,2016
3228,"GIDC, HALOL, PANCHMAHAL",GUJARAT,30,32,7.2,7.7,1599,2580,2016
3229,"GIDC, DAHOD, DAHOD",GUJARAT,29,32,7.2,7.6,990,1459,2016
3230,"BOREWELL OF GIDC, JUNAGADH",GUJARAT,20,24,7.2,8.2,4470,4500,2016
3231,"BOREWELL NEAR TSDF SITE OF
SAURASHTRA ENVIRO PROJE",GUJARAT,27,27,8,8.2,1072,1158,2016
3232,"BOREWELL OF GIDC, ANTALIA WATER
SUPPLY, BILLIMORA,",GUJARAT,26,28,7.8,8.1,1941,2206,2016
3233,"BOREWELL OF KALIAWADI GRID ROAD,
NAVSARI",GUJARAT,25,27,8.1,8.2,2604,2667,2016
3234,"BOREWELL NERA TSDF OF NANDESARI
ENVIRO CONTROL LIM",GUJARAT,30,30,7.1,7.4,7940,10013,2016
3235,"BOREWELL OF GIDC KALOL, B/H GIDC
OFFICE, GIDC, KAL",GUJARAT,29,30,7.3,7.6,2406,3316,2016
3236,"BOREWELL OF M/S ALFA ECA (I) LTD.,
UNIT-1, SR.NO.",GUJARAT,28,30,7.7,8.4,1792,1880,2016
3237,"BOREWELL OF L & T LTD., PLOT NO.
144/146, SARKHEJ-",GUJARAT,28,28,7.3,7.3,6390,6586,2016
3238,BOREWELL OF GIDC KANSARI,GUJARAT,30,30,7.8,7.9,4390,4970,2016
3239,"BOREWELL OF GIDC, SOJITRA",GUJARAT,30,31,7.7,7.9,3160,3160,2016
3240,"BOREWELL OF AJI GIDC, RAJKOT",GUJARAT,27,28,7.3,8,789,1490,2016
3241,"BOREWELL NEAR MUNICIPAL SOLID
WASTE SITE, NAKARWAD",GUJARAT,26,28,7.6,7.9,1117,7730,2016
